72451,DDC,37.77,-99.97,790.0,10.0,-46.5,-81.5,30610.0,25.9977,285.0
72235,JAN,32.31,-90.08,101.0,1011.0,-3.29999,-5.59999,101.0,4.99956,250.0
72235,JAN,32.31,-90.08,101.0,1000.0,-0.5,-5.0,176.0,19.9982,270.0
72235,JAN,32.31,-90.08,101.0,925.0,-1.10001,-3.50001,801.0,34.9969,300.0
72235,JAN,32.31,-90.08,101.0,850.0,-4.10001,-10.1,1473.0,37.9966,295.0
72235,JAN,32.31,-90.08,101.0,700.0,-12.9,-58.9,2975.0,49.9956,290.0
72235,JAN,32.31,-90.08,101.0,500.0,-20.9,-38.9,5490.0,84.9925,295.0
72235,JAN,32.31,-90.08,101.0,400.0,-31.7,-39.7,7110.0,102.991,280.0
72235,JAN,32.31,-90.08,101.0,300.0,-45.9,-62.9,9080.0,115.99,275.0
72235,JAN,32.31,-90.08,101.0,250.0,-47.7,-69.7,10290.0,137.988,275.0
72235,JAN,32.31,-90.08,101.0,200.0,-55.3,-76.3,11740.0,132.988,270.0
72235,JAN,32.31,-90.08,101.0,150.0,-55.5,-80.5,13560.0,117.99,275.0
